zone_id,gid,tract,area,acres,sum_residential_units,sum_job_spaces,population,jobs,ave_lot_sqft,ave_income,hhsize,ave_unit_sqft,sfdu,poor,renters,zone_id
82,613,16900.0,309535.25,7.106,7.488852955733459,6.879355804460439,7.965545573129992,5.934894195619588,6.99914883140902,11.0186455364637,1.0986122886681098,7.037027614686276,1.791759469228055,6.39024066706535,6.6895992691789665,82
1420,510,115000.0,10376147.0,238.204,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1420
1433,511,116000.0,1440059.1,33.059,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1433
1432,512,117000.0,2793415.5,64.128,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1432
1435,513,118100.0,4124067.2,94.676,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1435
1437,516,119200.0,3050543.0,70.031,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1437
1440,517,120000.0,5105582.0,117.208,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1440
1441,518,121100.0,3649868.2,83.789,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1441
1444,524,125000.0,2568806.2,58.972,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1444
1443,526,126200.0,3439519.5,78.961,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1443
351,1404,,1503930.4,34.525,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,351
1449,530,129000.0,1325559.5,30.431,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1449
1301,536,200201.0,1329016.6,30.51,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1301
141,647,23002.0,215421.03,4.945,6.573680166960646,6.049733455231958,7.3537223303996315,5.14166355650266,7.823863126226203,10.647589220094883,1.0986122886681098,7.103641843640373,0.6931471805599453,6.459904454377535,6.437751649736401,141
1299,537,200202.0,1013614.25,23.269,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1299
1300,538,200203.0,857532.0,19.686,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1300
561,935,503112.0,1143419.2,26.249,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,561
1296,540,200400.0,6516060.0,149.588,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1296
1305,541,200501.0,1944082.0,44.63,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1305
1297,542,200502.0,2578435.8,59.193,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1297
1298,543,200503.0,1365892.0,31.357,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1298
1306,544,200600.0,5330103.0,122.362,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1306
1304,545,200701.0,2822957.0,64.806,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1304
1303,547,200703.0,2272480.0,52.169,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1303
1302,548,200801.0,6338741.0,145.517,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1302
1293,549,200802.0,14758619.0,338.811,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1293
1294,550,200900.0,5024522.5,115.347,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1294
1314,558,201600.0,12268998.0,281.657,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1314
41,563,10100.0,779714.1,17.9,7.748460023899697,9.261698664251325,7.844632644464681,8.06054004653864,7.0749299684703555,10.774801838762809,0.6931471805599453,6.933747898902481,1.6094379124341003,6.858565034791365,6.118097198041348,41
101,625,20800.0,350079.78,8.037,8.062747901086354,8.029758520440822,8.768263145371286,7.118826249062078,6.9237822567235785,10.668978650219241,1.0986122886681098,7.023758954738443,1.3862943611198906,7.777373602657861,7.0630481633881725,101
40,564,10200.0,530689.06,12.183,8.094073148069352,7.96102146588337,8.196436811235028,7.418780882750794,7.061760167342143,11.112462823634855,0.6931471805599453,7.136615806808833,0.6931471805599453,6.721425700790643,7.018401799069201,40
39,565,10300.0,272963.12,6.266,7.7336835707759,6.606650186198215,8.149601735736155,6.20050917404269,6.615277519242903,11.047726275896391,1.0986122886681098,7.034754987662022,0.0,6.759255270663693,6.831953565565855,39
38,566,10400.0,339370.47,7.791,7.935229539816907,7.532088143541722,8.37930948405285,6.593044534142437,6.582799688487241,11.125806040978839,0.6931471805599453,6.922643891475888,1.6094379124341003,6.933423025730715,6.962243464266207,38
43,585,12600.0,843148.44,19.356,8.149312843635345,8.038834757787749,8.50532301884575,6.251903883165888,7.324603383118428,11.289794413577894,0.6931471805599453,7.330405211844402,0.0,6.6895992691789665,7.229113877793302,43
51,586,12700.0,432310.94,9.924,7.720461694599722,7.512071245835466,8.09040229659332,7.141245122350491,7.444847964867911,11.264476926102367,0.6931471805599453,7.350516171833998,0.0,6.19644412779452,6.74993119378857,51
50,587,12800.0,491495.5,11.283,7.946263643580541,7.324489979348532,8.287528423111763,7.132497551660044,7.394246632754155,11.338583982516495,1.0986122886681098,7.344719054149673,1.0986122886681098,6.4425401664681985,7.249925536717988,50
70,598,15400.0,735271.5,16.88,8.009695357742922,8.09559870137819,8.574140471857987,6.773080375655535,7.591955144910018,11.156264806643742,1.0986122886681098,7.303843225277705,1.0986122886681098,6.9440872082295275,7.484368643286131,70
81,612,16800.0,443438.56,10.18,8.231109840328154,7.92443418488756,8.618666160346871,7.312553498102598,6.753590237214995,10.839600519357369,1.0986122886681098,6.985641817639208,1.791759469228055,7.237778191923443,7.1098794630722715,81
107,616,17700.0,902826.8,20.726,7.214504414151143,9.407550541263888,7.534228326274089,8.147288258706624,8.047456429566044,10.950824090522445,1.0986122886681098,7.013465733404251,3.5553480614894135,6.056784013228625,6.068425588244111,107
42,617,17902.0,2578136.5,59.186,1.0986122886681098,4.727387818712341,0.0,4.962844630259907,12.454458439488528,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,42
106,618,20100.0,446241.6,10.244,8.112527763478637,8.576970395452099,8.50086053679534,8.112827478751374,7.291443067786155,10.27163147557801,1.0986122886681098,6.822352991567634,3.367295829986474,7.874739125171811,6.47543271670409,106
105,619,20200.0,325627.66,7.475,8.157943507105037,7.3031700512368,8.58858318750291,6.668228248417403,6.756798548592897,10.707751151716078,1.0986122886681098,6.8679744089702925,1.3862943611198906,7.5688956634069955,7.206377291472252,105
93,621,20400.0,918985.0,21.097,8.334471554600944,5.1647859739235145,9.097171673870545,5.924255797414532,7.4537317074869955,11.219037509130262,1.0986122886681098,7.025538314638521,2.1972245773362196,7.21890970761906,8.290292591224315,93
94,622,20500.0,274580.84,6.304,7.266827347520591,6.368187186350492,7.938802248154481,6.2422232654551655,7.3694666312978105,11.122324338510605,1.0986122886681098,7.151877236681538,0.0,6.331501849893691,7.088408778675395,94
103,623,20600.0,555034.1,12.742,7.951559331155252,6.860663671448287,8.556990661290303,6.259581464064923,7.293847423198236,11.156264806643742,1.0986122886681098,7.153833801578843,1.3862943611198906,6.859614903654202,7.532623618788788,103
102,624,20700.0,330199.9,7.58,7.998335395952982,6.659293919683638,8.570165076182343,6.214608098422191,6.908171552466246,10.988271333267704,1.0986122886681098,7.010311867307229,0.6931471805599453,6.932447891572509,7.122866658599083,102
96,630,21300.0,303129.88,6.959,7.142036574706803,4.418840607796598,7.991592282068092,5.484796933490655,7.718516839972199,11.302216779257382,1.0986122886681098,7.0909098220799835,1.3862943611198906,6.118097198041348,7.301147805856032,96
97,631,21400.0,344405.2,7.906,7.484930283289661,6.274762021241939,8.073714641109857,5.8888779583328805,7.307629415520954,11.214532906153606,1.0986122886681098,7.057036981697891,0.0,6.495265555937008,7.095064377287131,97
128,632,21500.0,483475.88,11.099,7.846198815497425,6.478509642208569,8.467582690862903,5.730099782973574,7.375827127922316,11.1154434073529,1.0986122886681098,7.026426808699636,0.0,6.736966958001855,7.454141078146678,128
129,633,21600.0,600165.25,13.778,7.808729306744399,6.113682179832232,8.24117615049496,5.44673737166631,7.953231181597971,11.211833885608513,1.0986122886681098,7.208600337960199,0.6931471805599453,6.4692503167957724,7.549609165154532,129
130,634,21700.0,1245227.2,28.586,7.731492029245684,7.033506484287697,8.200013648175434,5.961005339623274,7.906959141559459,11.11398403134931,1.0986122886681098,7.3343293503005365,1.9459101490553132,6.447305862541213,7.554858521040676,130
127,635,21800.0,520930.06,11.959,7.511524648390866,5.365976015021851,8.174702882469461,5.521460917862246,7.735017552042828,11.23850177707664,1.0986122886681098,7.124880757970784,2.995732273553991,6.282266746896006,7.483806687665835,127
111,636,22600.0,1348735.8,30.963,7.077498053569231,8.676587243566487,7.01211529430638,7.4067107301776405,8.081930188222197,11.225256725762893,1.0986122886681098,7.313886831633462,4.343805421853684,5.278114659230517,5.786897381366708,111
114,637,22701.0,591405.56,13.577,7.491087593534876,7.499423290592229,7.909489492673759,6.826545223556594,7.812379428605283,11.112462823634855,1.0986122886681098,7.072209833947667,3.091042453358316,6.349138991379798,7.237778191923443,114
112,638,22702.0,270718.72,6.215,7.00669522683704,6.88653164253051,7.60339933974067,6.156978985585555,7.41696796035216,11.289794413577894,1.0986122886681098,7.1316985104669115,2.3978952727983707,5.796057750765372,6.873163834212518,112
113,639,22703.0,752721.94,17.28,7.736307096548285,7.624130585661289,8.41913925094085,6.021023349349527,7.814643165185835,10.837637848711049,1.0986122886681098,7.003519900966516,2.8903717578961645,7.442492722794441,7.489412083508719,113
139,646,23001.0,653511.0,15.003,7.249925536717988,7.1284959456800365,8.230577217146454,6.035481432524756,7.82386605032843,11.082157933374816,1.0986122886681098,7.1316985104669115,4.343805421853684,6.831953565565855,7.722234744709607,139
140,648,23003.0,408914.84,9.387,7.078341579557671,5.3230099791384085,8.013343181386672,5.241747015059643,7.823865196097203,11.203692838488003,1.0986122886681098,7.122059881629142,0.6931471805599453,6.498282149476434,7.573017256052546,140
143,649,23101.0,215318.28,4.943,6.16541785423142,6.922643891475888,6.75110146893676,5.572154032177765,7.823881952038052,10.852071209606546,1.0986122886681098,7.193310090417744,0.0,5.6131281063880705,6.111467339502679,143
144,650,23102.0,495058.1,11.365,7.221835825288449,6.220590170099739,7.9909154630913255,5.5053315359323625,7.671668920842242,10.555838779903407,1.0986122886681098,7.300472814267799,1.9459101490553132,7.1569563646156364,7.013915474810528,144
179,704,35100.0,930129.1,21.353,7.908754738783246,6.732210706467206,9.254739959272866,5.749392985908253,8.00293797005162,11.204782148381804,1.0986122886681098,7.150113049220151,0.6931471805599453,7.56164174558878,8.789203094473724,179
181,705,35201.0,869071.25,19.951,7.543802867501509,5.087596335232384,8.831857935197906,5.3981627015177525,7.986541556860461,11.147656555612986,1.0986122886681098,7.048386408721883,0.0,7.22402480828583,8.404696160189092,181
152,665,25900.0,734858.7,16.87,7.238496840894365,6.79794041297493,8.143226750367445,5.455321115357702,7.823878206616816,11.234546649377918,1.0986122886681098,7.126087273299125,0.6931471805599453,6.349138991379798,7.720905251936779,152
145,651,23103.0,996410.8,22.874,6.561030665896573,7.878912912297133,7.317212408359839,5.062595033026967,8.059659951422105,9.41336284529417,1.0986122886681098,7.450660796211539,3.912023005428146,7.141245122350491,5.442417710521793,145
147,652,23200.0,836876.7,19.212,7.291656209174461,7.778211474512493,8.181160858023409,6.810142450115136,7.823881557783846,10.992907722835323,1.0986122886681098,7.123672785204607,3.8066624897703196,6.949856455000773,7.636752112435779,147
161,669,26004.0,331935.97,7.62,6.951772164398911,6.018593214496234,8.04012466444838,5.043425116919247,7.823863093371073,11.080618310893968,1.3862943611198906,7.123269803131856,1.9459101490553132,6.618738983517219,7.4821189235521155,161
150,653,23300.0,638665.6,14.662,6.687108607866515,8.166216268592143,7.6324011266014535,6.329720905522696,7.802508886490663,11.124332223082254,1.3862943611198906,7.240649694255466,3.332204510175204,6.202535517187923,7.163946684342547,150
121,655,25100.0,568610.0,13.053,7.218176838403408,6.1224928095143865,8.017966703493599,5.75890177387728,7.475447849250893,11.19822841866684,1.0986122886681098,7.0909098220799835,3.4657359027997265,6.342121418721152,7.3796321526095525,121
122,656,25200.0,648627.2,14.89,7.706612913964197,6.476972362889683,8.62299361030245,5.961005339623274,7.467374470685483,11.223922520551032,1.0986122886681098,7.048386408721883,2.3978952727983707,6.8001700683022,7.894690850425624,122
123,657,25300.0,359998.28,8.264,7.498869733976931,7.663407664893479,8.137980454452139,6.606650186198215,7.457181695026876,11.002116507732017,1.0986122886681098,7.016609683894219,1.791759469228055,6.84587987526405,7.226209010100671,123
124,658,25401.0,380319.03,8.731,7.163946684342547,6.073044534100405,8.01565761455734,5.2574953720277815,7.788670279951468,11.0186455364637,1.0986122886681098,7.048386408721883,2.3978952727983707,6.663132695990803,7.039660349862076,124
125,659,25402.0,333164.25,7.648,6.99117688712121,5.918893854273146,7.88758403166028,4.718498871295094,7.467363020393836,11.19135563385109,1.0986122886681098,6.957497370876951,2.995732273553991,6.218600119691729,7.274479558773871,125
61,717,47701.0,363449.8,8.344,7.553810852008231,5.8916442118257715,8.296795865770052,5.6240175061873385,7.53630011242562,10.872389709681492,1.0986122886681098,7.22347801158944,1.0986122886681098,7.1252830915107115,7.126087273299125,61
90,679,30101.0,352537.4,8.093,7.61085279039525,8.4906438561827,8.711113884053544,7.828834527588089,7.166506867715858,11.097425172408931,1.0986122886681098,7.253470382684528,0.6931471805599453,7.145196134997171,7.940583827104244,90
126,660,25403.0,494413.75,11.35,7.259819610363186,5.87493073085203,8.12058871174027,4.804021044733257,7.692946142783969,10.968215530759236,1.0986122886681098,7.160845906664299,2.4849066497880004,6.860663671448287,7.326465613840322,126
134,661,25500.0,1026129.7,23.557,7.803843303538772,6.839476438228843,8.733594061863055,6.418364935936212,7.823873114135613,11.133142723386813,1.0986122886681098,7.149131598557407,3.970291913552122,7.1098794630722715,8.272570608424903,134
137,662,25600.0,557011.25,12.787,7.295735072749282,5.552959584921617,8.3030093814735,5.062595033026967,7.838400443770151,11.246365410473757,1.3862943611198906,7.084226422097916,2.3978952727983707,6.579251212010101,7.875119281040293,137
138,663,25700.0,1182147.9,27.138,7.9420068084898565,7.2640301428995295,8.84980082722101,6.369900982828227,7.782866194172041,11.10045084755119,1.3862943611198906,7.159486287148259,1.9459101490553132,7.37650812632622,8.31115254800169,138
151,664,25800.0,241079.75,5.534,6.331501849893691,3.4339872044851463,7.236339342754344,4.219507705176107,7.963575693754513,11.021918808236205,1.0986122886681098,7.074116816197362,1.3862943611198906,5.924255797414532,6.61338421837956,151
135,666,26001.0,405000.9,9.298,7.260522598089852,6.295266001439646,8.213110697596676,5.823045895483019,7.8238601364049725,11.002116507732017,1.3862943611198906,7.1316985104669115,0.6931471805599453,6.792344427470809,7.632885505395133,135
136,667,26002.0,353215.6,8.109,6.803505257608338,3.6109179126442243,7.808729306744399,4.700480365792417,7.823862304847634,11.156264806643742,1.3862943611198906,7.026426808699636,1.0986122886681098,5.996452088619021,7.413970290190444,136
165,670,26100.0,709589.9,16.29,7.513163545234075,7.895808377083183,8.4040244933106,6.597145701886651,7.696109975745936,11.133142723386813,1.3862943611198906,7.156176637480615,2.9444389791664403,6.828712071641684,7.9208096792886,165
164,671,26200.0,742673.56,17.049,7.622174594817622,6.040254711277414,8.569216219483389,5.703782474656201,7.802683271232638,11.157549676763116,1.3862943611198906,7.1316985104669115,3.4965075614664802,6.871091294610546,7.9483852851118995,164
162,672,26301.0,372523.8,8.552,7.083387847625295,5.869296913133774,8.16961956172385,5.648974238161206,7.825885120853545,11.219909190927746,1.3862943611198906,7.179307969504034,1.3862943611198906,6.396929655216146,7.707512194600341,162
159,673,26302.0,727839.7,16.709,7.160845906664299,5.093750200806762,8.007700012884026,3.7376696182833684,7.962596826473829,11.168757693531585,1.0986122886681098,7.178164022763461,1.0986122886681098,6.2285110035911835,7.5740450053721995,159
163,674,26303.0,380611.53,8.738,7.060476365999801,5.953243334287785,8.17188200612782,5.10594547390058,7.886820553277314,11.110969193687714,1.3862943611198906,7.198557478770161,3.258096538021482,6.612041034833092,7.724446645633537,163
155,675,26401.0,330378.62,7.584,6.862757913051401,5.459585514144159,7.73718007783463,4.762173934797756,7.823875512533217,11.156264806643742,1.3862943611198906,7.068172000388042,0.0,6.115892125483034,7.252053951852814,155
153,676,26402.0,410654.7,9.427,6.985641817639208,3.912023005428146,7.964155718840937,4.624972813284271,7.82386752880383,11.184713022138405,1.3862943611198906,7.0909098220799835,1.0986122886681098,6.1675164908883415,7.501082124259871,153
154,677,26403.0,374836.84,8.605,7.009408932708637,6.439350371100098,7.980365765111246,5.802118375377063,7.823881097820408,11.073194945894171,1.3862943611198906,7.147559271189454,1.9459101490553132,6.553933404025811,7.3613754289773485,154
156,678,26404.0,183843.55,4.22,6.530877627725885,4.477336814478207,7.313886831633462,3.9512437185814275,7.533496341942419,11.109473329472568,1.3862943611198906,7.23164873339649,2.70805020110221,5.707110264748875,6.762729506931879,156
259,794,606000.0,830989.4,19.077,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,259
91,680,30102.0,1294926.2,29.727,7.818430272070656,7.243512974665482,8.847503625923641,6.51471269087253,7.980294831683902,11.218567827096358,1.0986122886681098,7.290292882446597,1.6094379124341003,7.085064293952548,8.304742269640771,91
174,683,30301.0,740244.7,16.994,7.773594467360194,5.752572638825633,9.001222992395064,5.808142489980444,7.949342998949891,11.166214996056205,1.0986122886681098,7.340186835320115,0.0,7.288244401020124,8.464214266625351,174
173,684,30302.0,593681.2,13.629,7.215239978730097,5.225746673713202,8.503905297089302,5.43372200355424,8.007623835730419,11.289794413577894,1.0986122886681098,7.336936913707618,0.0,6.745236349484363,8.101374671228582,173
172,685,30400.0,963013.2,22.108,7.653494909661253,6.447305862541213,8.841881989497114,6.1092475827643655,8.076086860168777,11.277215789596893,1.0986122886681098,7.51833573588512,1.3862943611198906,6.988413181999592,8.422882511944996,172
92,686,30500.0,1146064.2,26.31,6.970730078143525,7.353081920515432,8.080546965824498,4.770684624465665,8.19671851484745,11.242441323346558,1.0986122886681098,7.1316985104669115,1.6094379124341003,6.278521424165844,7.716015266642587,92
60,718,47702.0,353163.78,8.108,7.363913501405819,5.19295685089021,8.038512020976814,5.0106352940962555,7.82094023905429,10.987003123724813,1.0986122886681098,7.422971251049421,0.0,6.584791392385716,7.190676034332207,60
131,688,30700.0,1411597.6,32.406,7.933438387627489,5.765191102784844,9.035510680940524,6.429719478039138,7.933550805221255,11.277215789596893,1.0986122886681098,7.189922170745808,1.0986122886681098,7.168579897264035,8.611775833902186,131
170,689,30800.0,1234816.1,28.347,7.736743682453495,7.674617497364363,8.75605259917045,6.875232087276577,8.109819301438788,11.314364764125187,1.0986122886681098,7.509883061154913,1.3862943611198906,6.962243464266207,8.346642090221199,170
169,690,30900.0,1848409.8,42.434,7.8160138391590275,7.5256399750415355,8.833754223418396,7.261927092702751,8.462005074357375,11.338583982516495,1.0986122886681098,7.596392304064196,0.0,6.9363427358340495,8.4096079807363,169
132,691,31000.0,828325.3,19.016,7.157735484249907,7.024649030453636,8.211754397375197,5.389071729816501,8.254682448093801,11.283524879179666,1.0986122886681098,7.321849713788356,0.6931471805599453,6.481577129276431,7.753623546559746,132
133,692,31100.0,1135457.1,26.067,7.79934339821592,7.016609683894219,8.828787083914332,6.150602768446279,7.82388366047115,11.174721730170868,1.0986122886681098,7.026426808699636,2.1972245773362196,7.114769448366463,8.29254851397576,133
166,693,31200.0,827946.44,19.007,7.749322464660356,6.551080335043404,8.804175018753625,6.369900982828227,7.8974597820322305,11.14115138637951,1.3862943611198906,7.048386408721883,0.0,7.1770187659099,8.259199362666282,166
183,707,35300.0,1149198.0,26.382,7.802209316247118,7.02197642307216,9.064736398117391,6.0014148779611505,8.004422079817141,11.184990680370673,1.0986122886681098,7.102499355774649,2.3978952727983707,7.370860166536716,8.618123909994678,183
182,708,35400.0,951570.06,21.845,7.773173680482536,5.4680601411351315,9.030376034755907,5.303304908059076,8.006093325785061,11.16479958768697,1.0986122886681098,7.0909098220799835,0.6931471805599453,7.404887575616125,8.519390774959724,182
168,694,31300.0,1100154.6,25.256,7.936302693201959,6.298949246855942,8.910585718290132,6.180016653652572,7.823853631048773,11.177466714598282,1.0986122886681098,7.0587581525186645,0.0,7.277247726631484,8.445267451844648,168
562,936,503113.0,688481.44,15.805,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,562
167,695,31400.0,798404.0,18.329,7.462214939768189,6.366470447731438,8.53934599605737,5.332718793265369,8.038121326364113,11.159117834926688,1.3862943611198906,7.049254841255837,2.4849066497880004,6.945051063725834,8.060855752934316,167
177,696,32600.0,890858.7,20.451,8.087025470667701,7.110696122978827,9.321702839829644,6.70196036600254,7.998987761367721,11.141876276228,1.0986122886681098,7.297091005160418,1.0986122886681098,7.690743163541872,8.737131611781498,177
178,697,32700.0,831636.8,19.092,7.753194269884341,6.0112671744041615,9.137769679141348,5.560681631015528,8.003366713406793,11.232298446992125,1.0986122886681098,7.346655163176539,1.0986122886681098,7.418180822726788,8.685753832960154,178
186,700,33000.0,1523290.2,34.97,7.951207156472972,6.955592608396297,9.078978053779355,6.894670039433482,8.006106468951062,11.230575816507569,1.0986122886681098,7.297091005160418,1.3862943611198906,7.342131730584722,8.645762292210945,186
187,701,33100.0,871006.0,19.996,7.3031700512368,6.131226489483141,8.309676895987726,6.021023349349527,8.10359775986942,11.23850177707664,1.0986122886681098,7.430707082545968,0.6931471805599453,6.413458957167357,7.872073979866873,187
188,702,33201.0,937777.94,21.528,6.270988431858299,9.377802065863113,6.267200548541362,5.3471075307174685,10.08377629444935,9.90353755128617,1.0986122886681098,7.713725078970574,2.0794415416798357,6.180016653652572,2.8903717578961645,188
189,703,33202.0,813873.0,18.684,8.041412909393047,4.634728988229636,8.35819745992578,7.402451520818244,7.438333955686864,10.647826772357497,1.0986122886681098,7.103938648713564,1.0986122886681098,7.448333860897476,4.919980925828125,189
66,709,40100.0,425315.94,9.764,7.656337166430183,7.042286171939743,8.276903481267057,6.5998704992128365,7.314978240736696,11.000448478455008,1.0986122886681098,7.2184212176484595,1.3862943611198906,6.86171134048073,7.15305163493748,66
62,711,42600.0,637376.8,14.632,8.112827478751374,7.130098510125578,8.764521909518802,6.625392368007956,7.321968385594028,11.034905792929415,1.0986122886681098,7.351906782528806,1.6094379124341003,7.366445148327599,7.685703061234547,62
57,713,42800.0,583270.1,13.39,6.915723448631314,2.833213344056216,7.5883236773352225,5.308267697401205,8.12746299221597,11.552155793461898,1.0986122886681098,7.905810312658931,0.6931471805599453,5.4510384535657,7.018401799069201,57
67,714,45100.0,387408.84,8.894,7.661527081358517,6.970730078143525,8.449770515098804,6.248042874508429,7.316250503601614,10.968215530759236,1.0986122886681098,7.218543340148393,1.0986122886681098,7.077498053569231,7.321849713788356,67
64,715,45200.0,592671.94,13.606,7.9617188159813645,6.415096959171596,8.640825751861513,6.502790045915623,7.329037409944293,10.907807476583594,1.0986122886681098,7.396948602621014,0.6931471805599453,7.3796321526095525,7.692569648067906,64
63,716,47600.0,524398.0,12.039,7.724446645633537,6.2422232654551655,8.518192691749322,5.986452005284438,7.5693977230238625,11.082157933374816,1.0986122886681098,7.43307534889858,1.6094379124341003,6.984716320118266,7.605890001053122,63
59,719,47800.0,811084.3,18.62,8.04237800517328,7.177782416195197,8.807771066980044,6.342121418721152,7.817468269032533,11.026808713825016,1.0986122886681098,7.366761154018331,0.0,7.315883504509785,7.914252278742441,59
54,720,47901.0,1091645.6,25.061,7.878534196140362,5.948034989180646,8.604471199523298,6.045005314036012,7.900771146573801,11.050905878263567,1.0986122886681098,7.259116128097101,1.0986122886681098,7.10002716662926,7.748460023899697,54
55,721,47902.0,393117.5,9.025,7.290292882446597,4.700480365792417,8.024534871605695,5.786897381366708,7.823843380098575,11.042137528235768,1.0986122886681098,7.244941546337007,0.0,6.486160788944089,7.247792581767846,55
52,722,60100.0,6215482.0,142.688,5.814130531825066,8.834628222017367,5.003946305945459,3.8918202981106265,8.026220164696245,10.434145214930487,0.6931471805599453,8.160803920954665,0.0,4.418840607796598,2.302585092994046,52
56,723,60200.0,1105729.6,25.384,4.406719247264253,7.868254265520613,4.997212273764115,3.4011973816621555,7.115965202928236,11.525851561856362,1.0986122886681098,7.111512116496157,0.0,3.258096538021482,4.174387269895637,56
158,726,60501.0,1608049.6,36.916,4.983606621708336,6.393590753950631,5.771441123130016,3.4339872044851463,7.919143443599747,11.261909563554315,1.3862943611198906,7.057036981697891,0.0,4.127134385045092,5.220355825078324,158
157,727,60502.0,269795.03,6.194,5.493061443340548,7.5766097669730375,6.61472560020376,3.295836866004329,7.7470443820581165,10.978507040265917,1.3862943611198906,6.962243464266207,0.0,5.5909869805108565,6.206575926724928,157
553,899,501502.0,829562.56,19.044,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,553
146,728,60600.0,2921767.2,67.075,5.087596335232384,5.7745515455444085,5.560681631015528,7.253470382684528,6.376570646395397,10.657282884047461,1.0986122886681098,7.215975002651466,2.1972245773362196,4.68213122712422,4.804021044733257,146
142,729,60900.0,3336746.5,76.601,6.504288173536645,9.780302451965749,5.602118820879701,8.409385238781931,9.597842683635951,11.101960259016467,1.0986122886681098,8.121437942993252,3.828641396489095,4.248495242049359,4.8283137373023015,142
396,1406,,1526818.0,35.051,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,396
149,730,61000.0,2125958.8,48.805,7.126890808898808,8.602636673233706,7.744569809354496,6.55250788703459,7.827873748053123,11.163382173096926,1.0986122886681098,7.182352111885263,4.844187086458591,6.131226489483141,7.4645098346365275,149
207,732,600200.0,1135035.4,26.057,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,207
205,734,600400.0,940318.8,21.587,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,205
202,735,600500.0,1334378.0,30.633,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,202
203,736,600600.0,756903.7,17.376,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,203
555,900,501600.0,1223006.5,28.076,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,555
276,825,608502.0,482882.8,11.085,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,276
